index,s_m,x_m,y_m,z_m,nx,ny,nz,tx,ty,tz,bx,by,bz,local_radius_m
19,0.09425771815972973,-0.15788018703460693,-0.08774267137050629,0.006256868597120047,-0.043749436126378556,-0.07145327230052433,0.9964840273261639,0.9971670696890661,0.05797420179170609,0.04792522357105709,-0.061194780136159616,0.9957577590909725,0.06871451152567273,1.6797493696212769
20,0.09891023259654806,-0.15324129164218903,-0.08746662735939026,0.006481233984231949,-0.043978796944133966,-0.0737694229600333,0.99630514284304,0.9969771245630937,0.06070543668061874,0.04849188648960625,-0.06405835725213614,0.9954260513924857,0.07087667511475092,1.6483583450317383
21,0.10353305360004486,-0.14863289892673492,-0.08717960864305496,0.006706646643579006,-0.04413181621373343,-0.07607083902142432,0.9961252984681465,0.9967790935834095,0.0634876048577414,0.048997577740779494,-0.06696889619113257,0.9950792242641605,0.07302399866330186,1.613211989402771
22,0.10812623841593208,-0.14405497908592224,-0.08688152581453323,0.006932795513421297,-0.044206842586501476,-0.078352906314536,0.9959450673308231,0.9965726236889241,0.06632214502603673,0.04944065930910984,-0.06992703254522709,0.9947172043112356,0.07515246879949172,1.5804787874221802
23,0.11268994821458549,-0.13950739800930023,-0.0865723043680191,0.007159369066357613,-0.04420244604083475,-0.0806110403861663,0.9957650344995383,0.9963576505330242,0.06920594521754356,0.0498193674273212,-0.0729288514719158,0.9943402482269031,0.07725835475240095,1.5491039752960205
24,0.11722443390319857,-0.134989932179451,-0.0862518772482872,0.007386061362922192,-0.044117452806098974,-0.08284075951004823,0.9955857868218589,0.9961338262367974,0.07213968510673528,0.05013248507244919,-0.07597425830289074,0.99394839678731,0.0793378635914905,1.5158612728118896
25,0.12172973894141106,-0.13050256669521332,-0.08592017740011215,0.007612555753439665,-0.043950932172401,-0.08503753321171617,0.9954079231684081,0.9959007512197152,0.07512440540438085,0.050378739887427665,-0.07906351213464836,0.9935416911019423,0.08138715556663102,1.4837762117385864
26,0.12620607155458755,-0.1260451227426529,-0.08557713776826859,0.007838544435799122,-0.04370219588041547,-0.08719698250030669,0.9952320354158979,0.9956578225388771,0.07816305920726642,0.050557260532025874,-0.08219882107678876,0.993120024675343,0.08340246040994458,1.4481256008148193
27,0.13065360642931062,-0.12161745876073837,-0.08522266149520874,0.008063721470534801,-0.04337081683772772,-0.08931475873870745,0.995058714909967,0.9954045237497329,0.08125665380550394,0.0506674482375009,-0.08538049243481151,0.992683434904698,0.08538014744306453,1.4158439636230469
28,0.13507250998394554,-0.11721944063901901,-0.08485668152570724,0.008287783712148666,-0.04295660285801217,-0.09138665519879471,0.994888541255992,0.995140490631744,0.08440388719733974,0.050708852591936596,-0.08860657264339093,0.9922321511781775,0.08731685663557591,1.3823511600494385
29,0.1394629062125976,-0.11285097897052765,-0.08447912335395813,0.008510430343449116,-0.04245961526749012,-0.09340854141487837,0.9947220845352142,0.9948651247290615,0.08760620700052063,0.05068072703514482,-0.09187784164207641,0.9917661949390758,0.08920917436710597,1.3495665788650513
30,0.1438249726766547,-0.10851193219423294,-0.08408991247415543,0.008731364272534847,-0.041880130293958595,-0.09537639464319173,0.9945599016808526,0.994578190835154,0.09086040481763188,0.050582696166261036,-0.0951905104800498,0.9912859976623228,0.09105403644628182,1.3198281526565552
31,0.14815888610974945,-0.10420215874910355,-0.08368900418281555,0.008950295858085155,-0.04121864959735281,-0.09728635847893503,0.9944025278423617,0.9942784844162642,0.09417303593538466,0.0504156198971074,-0.09855065706510796,0.9907911021151476,0.09284804769884314,1.2830865383148193
32,0.1524648330573438,-0.09992151707410812,-0.08327627182006836,0.009166947565972805,-0.04047594831055238,-0.09913470436577773,0.9942504754832513,0.993965271635459,0.09754527234439875,0.05017926490000959,-0.10195894000694172,0.9902814973302141,0.094588215957856,1.2536535263061523
33,0.1567429495309782,-0.09566991031169891,-0.08285167068243027,0.009381037205457687,-0.03965296337657507,-0.10091784886316256,0.9941042351163624,0.9936384527553389,0.10097144512496761,0.04987376540178204,-0.10540929434976104,0.9897578367092975,0.09627203818979352,1.2228015661239624
