index,s_m,x_m,y_m,z_m,nx,ny,nz,tx,ty,tz,bx,by,bz,local_radius_m
86,0.36272037351631936,-0.08803319185972214,-0.018712501972913742,0.018610656261444092,-0.9781465414010239,-0.20791667452423118,0.0,0.14792877731882054,-0.6959231635201961,0.7027147553004713,-0.14610611506147272,0.6873580074899865,0.7114716949261153,0.17776094377040863
87,0.3667981264120722,-0.08738429844379425,-0.02154032327234745,0.02147604152560234,-0.9709365750099224,-0.2393369326033937,0.0,0.17027594562427373,-0.6907610464873062,0.7027483753076353,-0.1681936405386792,0.6823241006171381,0.7114384871507579,0.17775973677635193
88,0.3708770137897603,-0.08664440363645554,-0.024346420541405678,0.02434234507381916,-0.9627155532257822,-0.27051573628381764,0.0,0.19244789899179374,-0.6848750647130802,0.7027872735813436,-0.19011501676466935,0.6765842388891601,0.7114000619112606,0.17778581380844116
89,0.3749571093635765,-0.0858142226934433,-0.027127839624881744,0.0272096935659647,-0.9534913451461032,-0.3014203953475522,0.0,0.2144189775433419,-0.6782677175016903,0.7028352619670666,-0.21184888252721415,0.6701473393519408,0.7113526513140197,0.17782209813594818
90,0.37903858540268254,-0.08489452302455902,-0.029881786555051804,0.030078208073973656,-0.9432724051203139,-0.33201983335116964,0.0,0.2361677281619609,-0.6709469535815118,0.7028904535235251,-0.23337357124392707,0.6630171686338524,0.7112981163630375,0.17783275246620178
91,0.3831216582539996,-0.08388614654541016,-0.03260545805096626,0.032948099076747894,-0.932068209666414,-0.3622828349911787,0.0,0.25767352165392066,-0.6629226543502712,0.7029494367219147,-0.2546665147929056,0.6551968229761383,0.7112398255196412,0.1778625100851059
92,0.38720642960413704,-0.08279002457857132,-0.03529607877135277,0.035819411277770996,-0.9198890527380655,-0.39217869734684,0.0,0.2789154524247963,-0.6542075683303542,0.7030068477176847,-0.2757043097672754,0.6466883032234761,0.7111830791362317,0.17788293957710266
93,0.391292993148668,-0.08160718530416489,-0.03795085474848747,0.03869222477078438,-0.9067465239759751,-0.4216761094222512,0.0,0.2998647195187959,-0.6447990113923309,0.7030756608611813,-0.29647020930505846,0.6375114115858094,0.7111150505315463,0.17794515192508698
94,0.39538153244530205,-0.08033876121044159,-0.040567029267549515,0.041566748172044754,-0.892652881325101,-0.4507447542257093,0.0,0.3205009997890104,-0.6347094776224765,0.7031521799372079,-0.31694215653182867,0.6276708194364409,0.7110393883892373,0.17797024548053741
95,0.3994722455218969,-0.07898589968681335,-0.043141961097717285,0.04444310441613197,-0.8776210439387367,-0.4793550909668966,0.0,0.34080829377900157,-0.6239537392764275,0.7032292927164011,-0.33709654158509095,0.6171688260101856,0.7109631227093148,0.17799082398414612
96,0.4035652919195832,-0.07754985243082047,-0.045672979205846786,0.04732142761349678,-0.8616649887664531,-0.5074775336249953,0.0,0.3607605609233452,-0.6125379653942754,0.7033129165833049,-0.35691550427967383,0.6060201163761834,0.7108803987677416,0.17805036902427673
97,0.40766066821923885,-0.07603203505277634,-0.04815734922885895,0.05020174756646156,-0.8448003606914056,-0.5350816298245257,0.0,0.38033857606823707,-0.6004766172956166,0.7033991751740966,-0.3763759770765217,0.5942318769083853,0.710795048059306,0.17808717489242554
98,0.411758701773202,-0.07443378865718842,-0.05059260502457619,0.05308428406715393,-0.8270420449627094,-0.5621400678335425,0.0,0.39951800587003206,-0.5877755775451726,0.7034950130790352,-0.39546273437989177,0.5818199542483755,0.7107001945653296,0.17812985181808472
99,0.4158593702087116,-0.07275672256946564,-0.05297602713108063,0.05596911162137985,-0.8084080183773047,-0.5886225240536413,0.0,0.41828351946185344,-0.5744544827070495,0.7035914614635267,-0.41414978195912033,0.5687889791224753,0.7106047110257753,0.17818932235240936
100,0.4199629197306721,-0.07100232690572739,-0.05530524253845215,0.05885631963610649,-0.7889147350498189,-0.6145026776355609,0.0,0.4366115300638233,-0.5605231270257698,0.7036932541133103,-0.4324213888953112,0.5551539771361891,0.7105039085717416,0.17823411524295807
101,0.42406951750842814,-0.06917231529951096,-0.057577699422836304,0.061746153980493546,-0.7685812775929205,-0.639752154926917,0.0,0.45448230452655725,-0.5459912627849738,0.7038035065518639,-0.4502598099743502,0.540930198255236,0.710394696022861,0.17827622592449188
102,0.4281793084592334,-0.06726837158203125,-0.059791021049022675,0.0646386593580246,-0.7474263464578608,-0.6643446820895416,0.0,0.4718785485123599,-0.5308793671979016,0.70391599849515,-0.4676428502514196,0.5261253629835618,0.7102832301512854,0.17834940552711487
